Client Count CSCI B-04
Generated: 2015-Nov-16, 09:30:01 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Mon Nov 16 08:32:24 GMT+00:00 2015,5,5
total,Mon Nov 16 08:37:34 GMT+00:00 2015,5,5
total,Mon Nov 16 08:42:38 GMT+00:00 2015,5,5
total,Mon Nov 16 08:47:53 GMT+00:00 2015,8,8
total,Mon Nov 16 08:53:13 GMT+00:00 2015,9,9
total,Mon Nov 16 08:58:23 GMT+00:00 2015,15,15
total,Mon Nov 16 09:03:40 GMT+00:00 2015,17,17
total,Mon Nov 16 09:08:32 GMT+00:00 2015,17,17
total,Mon Nov 16 09:13:16 GMT+00:00 2015,18,18
total,Mon Nov 16 09:18:16 GMT+00:00 2015,20,20
total,Mon Nov 16 09:23:14 GMT+00:00 2015,21,21
total,Mon Nov 16 09:28:32 GMT+00:00 2015,24,24
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-004,Mon Nov 16 08:32:24 GMT+00:00 2015,5,5
Belfield > Computer Science > B-004,Mon Nov 16 08:37:34 GMT+00:00 2015,5,5
Belfield > Computer Science > B-004,Mon Nov 16 08:42:38 GMT+00:00 2015,5,5
Belfield > Computer Science > B-004,Mon Nov 16 08:47:53 GMT+00:00 2015,8,8
Belfield > Computer Science > B-004,Mon Nov 16 08:53:13 GMT+00:00 2015,9,9
Belfield > Computer Science > B-004,Mon Nov 16 08:58:23 GMT+00:00 2015,15,15
Belfield > Computer Science > B-004,Mon Nov 16 09:03:40 GMT+00:00 2015,17,17
Belfield > Computer Science > B-004,Mon Nov 16 09:08:32 GMT+00:00 2015,17,17
Belfield > Computer Science > B-004,Mon Nov 16 09:13:16 GMT+00:00 2015,18,18
Belfield > Computer Science > B-004,Mon Nov 16 09:18:16 GMT+00:00 2015,20,20
Belfield > Computer Science > B-004,Mon Nov 16 09:23:14 GMT+00:00 2015,21,21
Belfield > Computer Science > B-004,Mon Nov 16 09:28:32 GMT+00:00 2015,24,24
