Client Count CSCI B-03
Generated: 2015-Nov-11, 16:30:01 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Wed Nov 11 15:31:08 GMT+00:00 2015,2,2
total,Wed Nov 11 15:36:12 GMT+00:00 2015,2,2
total,Wed Nov 11 15:41:22 GMT+00:00 2015,2,2
total,Wed Nov 11 15:46:37 GMT+00:00 2015,4,4
total,Wed Nov 11 15:51:49 GMT+00:00 2015,4,4
total,Wed Nov 11 15:57:44 GMT+00:00 2015,4,4
total,Wed Nov 11 16:02:39 GMT+00:00 2015,4,4
total,Wed Nov 11 16:07:26 GMT+00:00 2015,11,11
total,Wed Nov 11 16:12:04 GMT+00:00 2015,15,15
total,Wed Nov 11 16:16:55 GMT+00:00 2015,19,19
total,Wed Nov 11 16:21:54 GMT+00:00 2015,21,20
total,Wed Nov 11 16:26:50 GMT+00:00 2015,22,22
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-003,Wed Nov 11 15:31:08 GMT+00:00 2015,2,2
Belfield > Computer Science > B-003,Wed Nov 11 15:36:12 GMT+00:00 2015,2,2
Belfield > Computer Science > B-003,Wed Nov 11 15:41:22 GMT+00:00 2015,2,2
Belfield > Computer Science > B-003,Wed Nov 11 15:46:37 GMT+00:00 2015,4,4
Belfield > Computer Science > B-003,Wed Nov 11 15:51:49 GMT+00:00 2015,4,4
Belfield > Computer Science > B-003,Wed Nov 11 15:57:44 GMT+00:00 2015,4,4
Belfield > Computer Science > B-003,Wed Nov 11 16:02:39 GMT+00:00 2015,4,4
Belfield > Computer Science > B-003,Wed Nov 11 16:07:26 GMT+00:00 2015,11,11
Belfield > Computer Science > B-003,Wed Nov 11 16:12:04 GMT+00:00 2015,15,15
Belfield > Computer Science > B-003,Wed Nov 11 16:16:55 GMT+00:00 2015,19,19
Belfield > Computer Science > B-003,Wed Nov 11 16:21:54 GMT+00:00 2015,21,20
Belfield > Computer Science > B-003,Wed Nov 11 16:26:50 GMT+00:00 2015,22,22
