Client Count CSCI B-04
Generated: 2015-Nov-16, 08:30:03 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Mon Nov 16 07:31:37 GMT+00:00 2015,0,0
total,Mon Nov 16 07:36:33 GMT+00:00 2015,0,0
total,Mon Nov 16 07:41:39 GMT+00:00 2015,0,0
total,Mon Nov 16 07:46:44 GMT+00:00 2015,0,0
total,Mon Nov 16 07:51:49 GMT+00:00 2015,0,0
total,Mon Nov 16 07:56:52 GMT+00:00 2015,0,0
total,Mon Nov 16 08:02:05 GMT+00:00 2015,1,1
total,Mon Nov 16 08:07:02 GMT+00:00 2015,1,1
total,Mon Nov 16 08:12:05 GMT+00:00 2015,2,2
total,Mon Nov 16 08:17:08 GMT+00:00 2015,3,3
total,Mon Nov 16 08:22:16 GMT+00:00 2015,3,3
total,Mon Nov 16 08:27:15 GMT+00:00 2015,5,5
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-004,Mon Nov 16 07:31:37 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 07:36:33 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 07:41:39 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 07:46:44 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 07:51:49 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 07:56:52 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 08:02:05 GMT+00:00 2015,1,1
Belfield > Computer Science > B-004,Mon Nov 16 08:07:02 GMT+00:00 2015,1,1
Belfield > Computer Science > B-004,Mon Nov 16 08:12:05 GMT+00:00 2015,2,2
Belfield > Computer Science > B-004,Mon Nov 16 08:17:08 GMT+00:00 2015,3,3
Belfield > Computer Science > B-004,Mon Nov 16 08:22:16 GMT+00:00 2015,3,3
Belfield > Computer Science > B-004,Mon Nov 16 08:27:15 GMT+00:00 2015,5,5
