Client Count CSCI B-03
Generated: 2015-Nov-16, 18:30:00 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Mon Nov 16 17:32:14 GMT+00:00 2015,1,1
total,Mon Nov 16 17:37:27 GMT+00:00 2015,1,1
total,Mon Nov 16 17:42:49 GMT+00:00 2015,2,2
total,Mon Nov 16 17:47:33 GMT+00:00 2015,3,3
total,Mon Nov 16 17:52:32 GMT+00:00 2015,1,1
total,Mon Nov 16 17:57:41 GMT+00:00 2015,1,1
total,Mon Nov 16 18:02:40 GMT+00:00 2015,1,1
total,Mon Nov 16 18:07:41 GMT+00:00 2015,1,1
total,Mon Nov 16 18:12:42 GMT+00:00 2015,1,1
total,Mon Nov 16 18:17:43 GMT+00:00 2015,1,1
total,Mon Nov 16 18:22:40 GMT+00:00 2015,2,2
total,Mon Nov 16 18:27:35 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-003,Mon Nov 16 17:32:14 GMT+00:00 2015,1,1
Belfield > Computer Science > B-003,Mon Nov 16 17:37:27 GMT+00:00 2015,1,1
Belfield > Computer Science > B-003,Mon Nov 16 17:42:49 GMT+00:00 2015,2,2
Belfield > Computer Science > B-003,Mon Nov 16 17:47:33 GMT+00:00 2015,3,3
Belfield > Computer Science > B-003,Mon Nov 16 17:52:32 GMT+00:00 2015,1,1
Belfield > Computer Science > B-003,Mon Nov 16 17:57:41 GMT+00:00 2015,1,1
Belfield > Computer Science > B-003,Mon Nov 16 18:02:40 GMT+00:00 2015,1,1
Belfield > Computer Science > B-003,Mon Nov 16 18:07:41 GMT+00:00 2015,1,1
Belfield > Computer Science > B-003,Mon Nov 16 18:12:42 GMT+00:00 2015,1,1
Belfield > Computer Science > B-003,Mon Nov 16 18:17:43 GMT+00:00 2015,1,1
Belfield > Computer Science > B-003,Mon Nov 16 18:22:40 GMT+00:00 2015,2,2
Belfield > Computer Science > B-003,Mon Nov 16 18:27:35 GMT+00:00 2015,0,0
